site_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
555_353,128,510.000000000000000,459000.000000000000000,1,1,0,1.000000000000000,0.000000000000000,510.000000000000000,1,1,510,2.8752999,1,510,2.8752999,1,1
233_424,129,256.000000000000000,230400.000000000000000,1,1,0,1.000000000000000,0.000000000000000,256.000000000000000,1,1,256,1.5526000,1,256,1.5526000,1,1
316_9,130,19.000000000000000,17100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,19.000000000000000,1,1,19,0.2196000,1,19,0.2196000,1,1
756_387,131,655.000000000000000,589500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,655.000000000000000,1,1,655,3.6405001,1,655,3.6405001,1,1
458_292,133,31.000000000000000,27900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,31.000000000000000,1,1,31,0.3720000,1,31,0.3720000,1,1
512_12,134,395.000000000000000,355500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,395.000000000000000,1,1,395,3.5945001,1,395,3.5945001,1,1
402_281,135,609.000000000000000,548100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,609.000000000000000,1,1,609,3.3401000,1,609,3.3401000,1,1
746_382,136,494.000000000000000,444600.000000000000000,1,1,0,1.000000000000000,0.000000000000000,494.000000000000000,1,1,494,2.7330999,1,494,2.7330999,1,1
553_684,137,338.000000000000000,304200.000000000000000,1,1,0,1.000000000000000,0.000000000000000,338.000000000000000,1,1,338,1.9950000,1,338,1.9950000,1,1
460_495,138,231.000000000000000,207900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,231.000000000000000,1,1,231,1.3863000,1,231,1.3863000,1,1
506_510,139,873.000000000000000,785700.000000000000000,1,1,0,1.000000000000000,0.000000000000000,873.000000000000000,1,1,873,5.2238002,1,873,5.2238002,1,1
452_652,140,2625.000000000000000,2362500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,2625.000000000000000,1,1,2625,16.8442001,1,2625,16.8442001,1,1
269_437,141,197.000000000000000,177300.000000000000000,1,1,0,1.000000000000000,0.000000000000000,197.000000000000000,1,1,197,1.5330000,1,197,1.5330000,1,1
316_250,142,34.000000000000000,30600.000000000000000,1,1,0,1.000000000000000,0.000000000000000,34.000000000000000,1,1,34,0.2484000,1,34,0.2484000,1,1
318_239,143,1.000000000000000,900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1.000000000000000,1,1,1,0.0483000,1,1,0.0483000,1,1
136_569,144,955.000000000000000,859500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,955.000000000000000,1,1,955,5.2620001,1,955,5.2620001,1,1
402_267,145,1086.000000000000000,977400.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1086.000000000000000,1,1,1086,6.0416999,1,1086,6.0416999,1,1
602_532,146,424.000000000000000,381600.000000000000000,1,1,0,1.000000000000000,0.000000000000000,424.000000000000000,1,1,424,2.3338001,1,424,2.3338001,1,1
401_545,147,1342.000000000000000,1207800.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1342.000000000000000,1,1,1342,7.3704000,1,1342,7.3704000,1,1
504_103,148,721.000000000000000,648900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,721.000000000000000,1,1,721,4.0538001,1,721,4.0538001,1,1
458_98,149,16.000000000000000,14400.000000000000000,1,1,0,1.000000000000000,0.000000000000000,16.000000000000000,1,1,16,0.2937000,1,16,0.2937000,1,1
239_590,150,5.000000000000000,4500.000000000000000,1,1,0,1.000000000000000,0.000000000000000,5.000000000000000,1,1,5,0.0675000,1,5,0.0675000,1,1
270_217,151,339.000000000000000,305100.000000000000000,1,1,0,1.000000000000000,0.000000000000000,339.000000000000000,1,1,339,1.9531000,1,339,1.9531000,1,1
64_388,153,1497.000000000000000,1347300.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1497.000000000000000,1,1,1497,8.2665997,1,1497,8.2665997,1,1
321_8,154,1013.000000000000000,911700.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1013.000000000000000,1,1,1013,5.7254000,1,1013,5.7254000,1,1
406_546,155,1.000000000000000,900.000000000000000,1,1,0,1.000000000000000,0.000000000000000,1.000000000000000,1,1,1,0.0142000,1,1,0.0142000,1,1
